match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
1216517,2,KXIP,MI,19,4,CJ Jordan,DJ Hooda,NM Coulter-Nile,0,0,0,0,0,0,4,0,4,,,
1216517,2,KXIP,MI,19,5,CJ Jordan,DJ Hooda,NM Coulter-Nile,0,0,0,0,0,0,2,0,2,,,
1216517,2,KXIP,MI,19,6,CJ Jordan,DJ Hooda,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
1216517,2,KXIP,MI,20,1,DJ Hooda,CJ Jordan,TA Boult,0,0,0,0,0,0,1,0,1,,,
1216517,2,KXIP,MI,20,2,CJ Jordan,DJ Hooda,TA Boult,0,0,0,0,0,0,4,0,4,,,
1216517,2,KXIP,MI,20,3,CJ Jordan,DJ Hooda,TA Boult,0,0,0,0,0,0,1,0,1,,,
1216517,2,KXIP,MI,20,4,DJ Hooda,CJ Jordan,TA Boult,0,0,0,0,0,0,0,0,0,,,
1216517,2,KXIP,MI,20,5,DJ Hooda,CJ Jordan,TA Boult,0,0,0,0,0,0,1,0,1,,,
1216517,1,KXIP,MI,1,1,KL Rahul,N Pooran,JJ Bumrah,1,0,0,0,0,0,1,0,1,,,
1216517,1,KXIP,MI,1,3,KL Rahul,DJ Hooda,JJ Bumrah,1,0,0,0,0,0,1,0,1,,,
1216517,1,KXIP,MI,1,4,DJ Hooda,KL Rahul,JJ Bumrah,1,0,0,0,0,0,1,0,1,,,
1216517,1,KXIP,MI,1,5,KL Rahul,DJ Hooda,JJ Bumrah,1,0,0,0,0,0,2,0,2,,,
1216517,1,KXIP,MI,1,6,KL Rahul,DJ Hooda,JJ Bumrah,1,0,0,0,0,0,0,0,0,KL Rahul,lbw,
1216517,2,MI,KXIP,1,1,Q de Kock,RG Sharma,Mohammed Shami,1,0,0,0,0,0,1,0,1,,,
1216517,2,MI,KXIP,1,2,RG Sharma,Q de Kock,Mohammed Shami,1,0,0,0,0,0,1,0,1,,,
1216517,2,MI,KXIP,1,3,Q de Kock,RG Sharma,Mohammed Shami,1,0,0,0,0,0,1,0,1,,,
1216517,2,MI,KXIP,1,4,RG Sharma,Q de Kock,Mohammed Shami,1,0,0,0,0,0,0,0,0,,,
1216517,2,MI,KXIP,1,5,RG Sharma,Q de Kock,Mohammed Shami,1,0,0,0,0,0,1,0,1,,,
1216517,1,MI,KXIP,1,1,KA Pollard,HH Pandya,CJ Jordan,1,0,0,0,0,0,1,0,1,,,
1216517,1,MI,KXIP,1,2,HH Pandya,KA Pollard,CJ Jordan,1,1,0,0,0,0,0,1,1,,,
1216517,1,MI,KXIP,1,3,HH Pandya,KA Pollard,CJ Jordan,1,0,0,0,0,0,1,0,1,,,
1216517,1,MI,KXIP,1,4,KA Pollard,HH Pandya,CJ Jordan,1,0,0,0,0,0,4,0,4,,,
1216517,1,MI,KXIP,1,5,KA Pollard,HH Pandya,CJ Jordan,1,1,0,0,0,0,0,1,1,,,
1216517,1,MI,KXIP,1,7,KA Pollard,SA Yadav,CJ Jordan,1,0,0,0,0,0,0,0,0,,,
1216517,1,MI,KXIP,1,8,KA Pollard,SA Yadav,CJ Jordan,1,0,0,0,0,0,2,0,2,,,
1216517,2,KXIP,MI,1,1,CH Gayle,MA Agarwal,TA Boult,1,0,0,0,0,0,6,0,6,,,
1216517,2,KXIP,MI,1,2,CH Gayle,MA Agarwal,TA Boult,1,0,0,0,0,0,1,0,1,,,
1216517,2,KXIP,MI,1,3,MA Agarwal,CH Gayle,TA Boult,1,0,0,0,0,0,4,0,4,,,
1216517,2,KXIP,MI,1,4,MA Agarwal,CH Gayle,TA Boult,1,0,0,0,0,0,4,0,4,,,
1216533,1,CSK,RR,1,1,S Curran,F du Plessis,J Archer,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,1,2,S Curran,F du Plessis,J Archer,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,1,3,F du Plessis,S Curran,J Archer,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,1,4,S Curran,F du Plessis,J Archer,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,1,5,S Curran,F du Plessis,J Archer,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,1,6,S Curran,F du Plessis,J Archer,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,2,1,F du Plessis,S Curran,AS Rajpoot,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,2,2,F du Plessis,S Curran,AS Rajpoot,0,0,0,0,0,0,4,0,4,,,
1216533,1,CSK,RR,2,3,F du Plessis,S Curran,AS Rajpoot,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,2,4,S Curran,F du Plessis,AS Rajpoot,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,2,5,F du Plessis,S Curran,AS Rajpoot,0,0,0,0,0,0,2,0,2,,,
1216533,1,CSK,RR,2,6,F du Plessis,S Curran,AS Rajpoot,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,3,1,S Curran,F du Plessis,J Archer,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,3,2,S Curran,F du Plessis,J Archer,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,3,3,S Curran,F du Plessis,J Archer,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,3,4,F du Plessis,S Curran,J Archer,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,3,5,F du Plessis,S Curran,J Archer,0,0,0,0,0,0,2,0,2,,,
1216533,1,CSK,RR,4,1,S Curran,SR Watson,Kartik Tyagi,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,4,2,S Curran,SR Watson,Kartik Tyagi,0,0,0,0,0,0,4,0,4,,,
1216533,1,CSK,RR,4,3,S Curran,SR Watson,Kartik Tyagi,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,4,4,SR Watson,S Curran,Kartik Tyagi,0,0,0,0,0,0,4,0,4,,,
1216533,1,CSK,RR,4,5,SR Watson,S Curran,Kartik Tyagi,0,0,0,0,0,0,4,0,4,,,
1216533,1,CSK,RR,5,1,S Curran,AT Rayudu,BA Stokes,0,0,0,0,0,0,6,0,6,,,
1216533,1,CSK,RR,5,2,S Curran,AT Rayudu,BA Stokes,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,5,3,AT Rayudu,S Curran,BA Stokes,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,5,4,AT Rayudu,S Curran,BA Stokes,0,0,0,0,0,0,4,0,4,,,
1216533,1,CSK,RR,5,5,AT Rayudu,S Curran,BA Stokes,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,5,6,AT Rayudu,S Curran,BA Stokes,0,0,0,0,0,0,4,0,4,,,
1216533,1,CSK,RR,6,1,S Curran,AT Rayudu,Kartik Tyagi,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,6,2,S Curran,AT Rayudu,Kartik Tyagi,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,6,3,AT Rayudu,S Curran,Kartik Tyagi,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,6,4,AT Rayudu,S Curran,Kartik Tyagi,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,6,5,AT Rayudu,S Curran,Kartik Tyagi,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,6,6,AT Rayudu,S Curran,Kartik Tyagi,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,7,1,AT Rayudu,S Curran,S Gopal,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,7,2,AT Rayudu,S Curran,S Gopal,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,7,3,S Curran,AT Rayudu,S Gopal,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,7,4,S Curran,AT Rayudu,S Gopal,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,7,5,S Curran,AT Rayudu,S Gopal,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,7,6,S Curran,AT Rayudu,S Gopal,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,8,1,S Curran,AT Rayudu,R Tewatia,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,8,2,AT Rayudu,S Curran,R Tewatia,0,0,0,0,1,0,0,1,1,,,
1216533,1,CSK,RR,8,3,AT Rayudu,S Curran,R Tewatia,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,8,4,S Curran,AT Rayudu,R Tewatia,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,8,5,AT Rayudu,S Curran,R Tewatia,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,8,6,AT Rayudu,S Curran,R Tewatia,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,8,7,S Curran,AT Rayudu,R Tewatia,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,9,1,S Curran,AT Rayudu,S Gopal,0,0,0,0,0,0,2,0,2,,,
1216533,1,CSK,RR,9,3,AT Rayudu,MS Dhoni,S Gopal,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,9,4,AT Rayudu,MS Dhoni,S Gopal,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,9,5,AT Rayudu,MS Dhoni,S Gopal,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,9,6,MS Dhoni,AT Rayudu,S Gopal,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,10,1,MS Dhoni,AT Rayudu,R Tewatia,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,10,2,MS Dhoni,AT Rayudu,R Tewatia,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,10,3,MS Dhoni,AT Rayudu,R Tewatia,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,10,4,MS Dhoni,AT Rayudu,R Tewatia,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,10,5,AT Rayudu,MS Dhoni,R Tewatia,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,11,1,MS Dhoni,RA Jadeja,S Gopal,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,11,2,RA Jadeja,MS Dhoni,S Gopal,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,11,3,RA Jadeja,MS Dhoni,S Gopal,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,11,4,RA Jadeja,MS Dhoni,S Gopal,0,0,0,0,0,0,2,0,2,,,
1216533,1,CSK,RR,11,5,RA Jadeja,MS Dhoni,S Gopal,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,11,6,MS Dhoni,RA Jadeja,S Gopal,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,12,1,MS Dhoni,RA Jadeja,R Tewatia,0,0,0,0,0,0,3,0,3,,,
1216533,1,CSK,RR,12,2,RA Jadeja,MS Dhoni,R Tewatia,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,12,3,RA Jadeja,MS Dhoni,R Tewatia,0,0,0,0,0,0,2,0,2,,,
1216533,1,CSK,RR,12,4,RA Jadeja,MS Dhoni,R Tewatia,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,12,5,RA Jadeja,MS Dhoni,R Tewatia,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,12,6,RA Jadeja,MS Dhoni,R Tewatia,0,0,0,0,0,0,2,0,2,,,
1216533,1,CSK,RR,13,1,MS Dhoni,RA Jadeja,S Gopal,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,13,2,RA Jadeja,MS Dhoni,S Gopal,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,13,3,RA Jadeja,MS Dhoni,S Gopal,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,13,4,MS Dhoni,RA Jadeja,S Gopal,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,13,5,MS Dhoni,RA Jadeja,S Gopal,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,13,6,MS Dhoni,RA Jadeja,S Gopal,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,14,1,MS Dhoni,RA Jadeja,Kartik Tyagi,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,14,2,MS Dhoni,RA Jadeja,Kartik Tyagi,0,0,0,0,0,0,4,0,4,,,
1216533,1,CSK,RR,14,3,MS Dhoni,RA Jadeja,Kartik Tyagi,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,14,4,MS Dhoni,RA Jadeja,Kartik Tyagi,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,14,5,RA Jadeja,MS Dhoni,Kartik Tyagi,0,1,0,0,0,0,0,1,1,,,
1216533,1,CSK,RR,14,6,RA Jadeja,MS Dhoni,Kartik Tyagi,0,0,0,0,0,0,4,0,4,,,
1216533,1,CSK,RR,14,7,RA Jadeja,MS Dhoni,Kartik Tyagi,0,0,0,0,0,0,4,0,4,,,
1216533,1,CSK,RR,15,1,MS Dhoni,RA Jadeja,R Tewatia,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,15,2,RA Jadeja,MS Dhoni,R Tewatia,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,15,3,MS Dhoni,RA Jadeja,R Tewatia,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,15,4,MS Dhoni,RA Jadeja,R Tewatia,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,15,5,RA Jadeja,MS Dhoni,R Tewatia,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,15,6,RA Jadeja,MS Dhoni,R Tewatia,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,16,1,RA Jadeja,MS Dhoni,BA Stokes,0,0,0,1,0,0,0,1,1,,,
1216533,1,CSK,RR,16,2,MS Dhoni,RA Jadeja,BA Stokes,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,16,3,RA Jadeja,MS Dhoni,BA Stokes,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,16,4,MS Dhoni,RA Jadeja,BA Stokes,0,0,0,0,0,0,2,0,2,,,
1216533,1,CSK,RR,16,5,MS Dhoni,RA Jadeja,BA Stokes,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,16,6,RA Jadeja,MS Dhoni,BA Stokes,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,17,1,RA Jadeja,MS Dhoni,J Archer,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,17,2,MS Dhoni,RA Jadeja,J Archer,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,17,3,RA Jadeja,MS Dhoni,J Archer,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,17,4,RA Jadeja,MS Dhoni,J Archer,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,17,5,MS Dhoni,RA Jadeja,J Archer,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,17,6,MS Dhoni,RA Jadeja,J Archer,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,18,1,MS Dhoni,RA Jadeja,Kartik Tyagi,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,18,2,RA Jadeja,MS Dhoni,Kartik Tyagi,0,0,0,1,0,0,0,1,1,,,
1216533,1,CSK,RR,18,3,MS Dhoni,RA Jadeja,Kartik Tyagi,0,0,0,0,0,0,4,0,4,,,
1216533,1,CSK,RR,18,5,KM Jadhav,RA Jadeja,Kartik Tyagi,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,18,6,KM Jadhav,RA Jadeja,Kartik Tyagi,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,19,1,RA Jadeja,KM Jadhav,J Archer,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,19,2,KM Jadhav,RA Jadeja,J Archer,0,0,0,0,0,0,0,0,0,,,
1216533,1,CSK,RR,19,3,KM Jadhav,RA Jadeja,J Archer,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,19,4,RA Jadeja,KM Jadhav,J Archer,0,0,0,0,0,0,4,0,4,,,
1216533,1,CSK,RR,19,5,RA Jadeja,KM Jadhav,J Archer,0,0,0,0,0,0,4,0,4,,,
1216533,1,CSK,RR,19,6,RA Jadeja,KM Jadhav,J Archer,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,20,1,RA Jadeja,KM Jadhav,BA Stokes,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,20,2,KM Jadhav,RA Jadeja,BA Stokes,0,0,0,0,0,0,2,0,2,,,
1216533,1,CSK,RR,20,3,KM Jadhav,RA Jadeja,BA Stokes,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,20,4,RA Jadeja,KM Jadhav,BA Stokes,0,0,0,0,0,0,1,0,1,,,
1216533,1,CSK,RR,20,5,KM Jadhav,RA Jadeja,BA Stokes,0,0,1,0,0,0,0,1,1,,,
1216533,1,CSK,RR,20,6,RA Jadeja,KM Jadhav,BA Stokes,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,1,1,BA Stokes,RV Uthappa,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,1,2,BA Stokes,RV Uthappa,DL Chahar,0,0,0,0,0,0,4,0,4,,,
1216533,2,RR,CSK,1,3,BA Stokes,RV Uthappa,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,1,4,BA Stokes,RV Uthappa,DL Chahar,0,0,0,0,0,0,5,0,5,,,
1216533,2,RR,CSK,1,5,RV Uthappa,BA Stokes,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,1,6,RV Uthappa,BA Stokes,DL Chahar,0,0,0,1,0,0,0,1,1,,,
1216533,2,RR,CSK,2,1,RV Uthappa,BA Stokes,Hazlewood,0,0,0,4,0,0,0,4,4,,,
1216533,2,RR,CSK,2,2,RV Uthappa,BA Stokes,Hazlewood,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,2,3,BA Stokes,RV Uthappa,Hazlewood,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,2,4,BA Stokes,RV Uthappa,Hazlewood,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,2,5,BA Stokes,RV Uthappa,Hazlewood,0,0,0,0,0,0,4,0,4,,,
1216533,2,RR,CSK,2,6,BA Stokes,RV Uthappa,Hazlewood,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,3,1,BA Stokes,RV Uthappa,DL Chahar,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,3,2,RV Uthappa,BA Stokes,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,3,3,RV Uthappa,BA Stokes,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,3,4,RV Uthappa,BA Stokes,DL Chahar,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,3,5,BA Stokes,RV Uthappa,DL Chahar,0,0,0,0,0,0,4,0,4,,,
1216533,2,RR,CSK,3,6,BA Stokes,RV Uthappa,DL Chahar,0,0,0,0,0,0,0,0,0,BA Stokes,bowled,
1216533,2,RR,CSK,4,1,RV Uthappa,SV Samson,Hazlewood,0,0,0,0,0,0,2,0,2,,,
1216533,2,RR,CSK,4,3,SPD Smith,SV Samson,Hazlewood,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,4,4,SPD Smith,SV Samson,Hazlewood,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,4,5,SPD Smith,SV Samson,Hazlewood,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,4,6,SPD Smith,SV Samson,Hazlewood,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,5,1,SV Samson,SPD Smith,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,5,2,SV Samson,SPD Smith,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,5,4,JC Buttler,SPD Smith,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,5,5,JC Buttler,SPD Smith,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,5,6,JC Buttler,SPD Smith,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,6,1,SPD Smith,JC Buttler,Hazlewood,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,6,2,SPD Smith,JC Buttler,Hazlewood,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,6,3,JC Buttler,SPD Smith,Hazlewood,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,6,4,JC Buttler,SPD Smith,Hazlewood,0,0,0,0,0,0,2,0,2,,,
1216533,2,RR,CSK,6,5,JC Buttler,SPD Smith,Hazlewood,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,6,6,JC Buttler,SPD Smith,Hazlewood,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,7,1,SPD Smith,JC Buttler,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,7,2,JC Buttler,SPD Smith,RA Jadeja,0,0,0,0,0,0,4,0,4,,,
1216533,2,RR,CSK,7,3,JC Buttler,SPD Smith,RA Jadeja,0,0,0,0,0,0,2,0,2,,,
1216533,2,RR,CSK,7,4,JC Buttler,SPD Smith,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,7,5,SPD Smith,JC Buttler,RA Jadeja,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,7,6,SPD Smith,JC Buttler,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,8,1,SPD Smith,JC Buttler,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,8,2,SPD Smith,JC Buttler,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,8,3,SPD Smith,JC Buttler,DL Chahar,0,0,0,0,0,0,2,0,2,,,
1216533,2,RR,CSK,8,4,SPD Smith,JC Buttler,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,8,5,SPD Smith,JC Buttler,DL Chahar,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,8,6,SPD Smith,JC Buttler,DL Chahar,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,9,1,SPD Smith,JC Buttler,Hazlewood,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,9,2,SPD Smith,JC Buttler,Hazlewood,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,9,3,JC Buttler,SPD Smith,Hazlewood,0,0,0,0,0,0,2,0,2,,,
1216533,2,RR,CSK,9,4,JC Buttler,SPD Smith,Hazlewood,0,0,0,0,0,0,4,0,4,,,
1216533,2,RR,CSK,9,5,JC Buttler,SPD Smith,Hazlewood,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,9,6,JC Buttler,SPD Smith,Hazlewood,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,10,1,JC Buttler,SPD Smith,SN Thakur,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,10,2,JC Buttler,SPD Smith,SN Thakur,0,1,0,0,0,0,0,1,1,,,
1216533,2,RR,CSK,10,3,JC Buttler,SPD Smith,SN Thakur,0,0,0,0,0,0,2,0,2,,,
1216533,2,RR,CSK,10,4,JC Buttler,SPD Smith,SN Thakur,0,0,0,0,0,0,4,0,4,,,
1216533,2,RR,CSK,10,5,JC Buttler,SPD Smith,SN Thakur,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,10,6,SPD Smith,JC Buttler,SN Thakur,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,10,7,SPD Smith,JC Buttler,SN Thakur,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,11,1,JC Buttler,SPD Smith,S Curran,0,0,0,0,0,0,2,0,2,,,
1216533,2,RR,CSK,11,2,JC Buttler,SPD Smith,S Curran,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,11,3,JC Buttler,SPD Smith,S Curran,0,0,0,0,0,0,2,0,2,,,
1216533,2,RR,CSK,11,4,JC Buttler,SPD Smith,S Curran,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,11,5,SPD Smith,JC Buttler,S Curran,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,11,6,JC Buttler,SPD Smith,S Curran,0,0,0,1,0,0,0,1,1,,,
1216533,2,RR,CSK,12,1,JC Buttler,SPD Smith,SN Thakur,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,12,2,JC Buttler,SPD Smith,SN Thakur,0,0,0,0,0,0,2,0,2,,,
1216533,2,RR,CSK,12,3,JC Buttler,SPD Smith,SN Thakur,0,0,0,0,0,0,4,0,4,,,
1216533,2,RR,CSK,12,4,JC Buttler,SPD Smith,SN Thakur,0,0,0,0,0,0,6,0,6,,,
1216533,2,RR,CSK,12,5,JC Buttler,SPD Smith,SN Thakur,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,12,6,JC Buttler,SPD Smith,SN Thakur,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,13,1,JC Buttler,SPD Smith,PP Chawla,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,13,2,JC Buttler,SPD Smith,PP Chawla,0,0,0,0,0,0,2,0,2,,,
1216533,2,RR,CSK,13,3,JC Buttler,SPD Smith,PP Chawla,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,13,4,JC Buttler,SPD Smith,PP Chawla,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,13,5,SPD Smith,JC Buttler,PP Chawla,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,13,6,SPD Smith,JC Buttler,PP Chawla,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,14,1,SPD Smith,JC Buttler,SN Thakur,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,14,2,JC Buttler,SPD Smith,SN Thakur,0,0,0,0,0,0,0,0,0,,,
1216533,2,RR,CSK,14,3,JC Buttler,SPD Smith,SN Thakur,0,0,0,0,0,0,2,0,2,,,
1216533,2,RR,CSK,14,4,JC Buttler,SPD Smith,SN Thakur,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,14,5,SPD Smith,JC Buttler,SN Thakur,0,0,0,0,0,0,4,0,4,,,
1216533,2,RR,CSK,14,6,SPD Smith,JC Buttler,SN Thakur,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,15,1,SPD Smith,JC Buttler,PP Chawla,0,0,0,0,0,0,2,0,2,,,
1216533,2,RR,CSK,15,2,SPD Smith,JC Buttler,PP Chawla,0,0,0,0,0,0,1,0,1,,,
1216533,2,RR,CSK,15,3,JC Buttler,SPD Smith,PP Chawla,0,0,0,0,0,0,4,0,4,,,
